runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
9,2,2,2,8,2,2.0,14,1,16,6,1000.0,1168.0276006107467,2370.575,7000.0,,1,1,8500.0,2700,1000,0.0,6,8,3,2,3000.0,1,-1,8168.028,0,0
10,2,1,4,8,2,2.0,12,2,16,6,0.0,1127.0614207713597,2691.69,6000.0,,1,1,8500.0,2700,1000,1000.0,7,11,4,2,3500.0,0,0,7127.061,0,0
11,2,1,13,8,2,2.0,13,5,8,3,0.0,1255.3233538311904,2034.299,6500.0,,1,2,8500.0,2700,1000,1000.0,7,2,1,2,3500.0,0,0,7755.323,0,0
12,2,3,6,8,2,2.0,13,2,1,1,0.0,1341.392052785862,2602.318,6500.0,,1,1,8500.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,7841.392,0,0
13,2,2,2,9,3,1.2,16,1,18,6,0.0,1777.85917418095,2251.685,13333.333,,1,3,14166.661,2700,1000,1000.0,12,14,5,2,10000.0,0,0,15111.192,0,1
14,2,3,18,9,3,1.2,14,6,14,5,0.0,1743.859696238095,2307.612,11666.667,,1,2,14166.661,2700,1000,1000.0,8,8,3,2,6666.667,0,0,13410.527,0,0
15,2,3,6,9,3,1.2,13,2,1,1,0.0,2420.363417092251,2320.608,10833.333,,1,1,14166.661,2700,1000,1000.0,5,11,4,2,4166.667,0,0,13253.696,0,0
16,2,3,15,9,3,1.2,13,5,10,4,0.0,1811.9263888799555,2588.687,10833.333,,1,1,14166.661,2700,1000,1000.0,5,2,1,2,4166.667,0,0,12645.259,0,0
17,2,2,11,9,3,1.2,12,4,5,2,0.0,2104.034372089609,2734.124,10000.0,,1,2,14166.661,2700,1000,1000.0,6,17,6,2,5000.0,0,0,12104.034,0,0
18,2,2,8,9,3,1.2,17,3,7,3,0.0,1910.6613072514056,2758.385,14166.667,,1,1,14166.661,2700,1000,1000.0,12,2,1,2,10000.0,0,0,16077.328,0,0
19,2,1,10,10,4,2.0,12,4,4,2,0.0,1262.9515369457397,2460.196,6000.0,,1,1,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7262.952,0,1
20,2,1,4,10,4,2.0,12,2,16,6,0.0,1285.1164738030984,2060.892,6000.0,,1,1,8500.0,2700,1000,1000.0,7,11,4,2,3500.0,0,0,7285.116,0,0
21,2,3,3,10,4,2.0,17,1,2,1,0.0,1049.6889110224174,2401.959,8500.0,,1,2,8500.0,2700,1000,1000.0,11,14,5,2,5500.0,0,0,9549.689,0,0
