runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
23,4,3,6,22,4,1.2,12,2,18,6,0.0,1663.3235075686669,2655.793,10000.0,,1,3,14999.993999999999,2700,1000,1000.0,5,11,4,2,4166.667,0,0,11663.324,1,0
24,4,1,10,22,4,1.2,17,4,9,3,1000.0,1757.0542143104533,2806.862,14166.667,,1,3,14999.993999999999,2700,1000,0.0,10,2,1,2,8333.333,1,1,15923.721,1,0
25,4,1,1,23,5,2.0,14,1,15,5,0.0,1426.4119998930526,2159.014,7000.0,,1,3,9000.0,2700,1000,1000.0,7,8,3,2,3500.0,0,0,8426.412,1,1
26,4,1,10,23,5,2.0,13,4,5,2,1000.0,1014.4870087196251,2633.734,6500.0,,1,2,9000.0,2700,1000,0.0,7,17,6,2,3500.0,1,1,7514.487,1,0
27,4,1,7,23,5,2.0,17,3,6,2,0.0,1159.774542038368,2903.184,8500.0,,1,3,9000.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,9659.775,1,0
28,4,3,15,23,5,2.0,14,5,11,4,0.0,1136.6377810861875,2128.204,7000.0,,1,2,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,8136.638,1,0
29,4,2,2,23,5,2.0,16,1,18,6,0.0,1254.4197200028527,2939.024,8000.0,,1,3,9000.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,9254.42,1,0
30,4,3,12,23,5,2.0,17,4,11,4,0.0,1258.892578879955,2076.194,8500.0,,1,2,9000.0,2700,1000,1000.0,14,8,3,2,7000.0,0,0,9758.893,1,0
31,4,1,13,24,6,1.2,16,5,11,4,0.0,2139.34617801422,2024.49,13333.333,,1,2,14999.993999999999,2700,1000,1000.0,10,5,2,2,8333.333,0,0,15472.679,1,1
32,4,2,11,24,6,1.2,13,4,6,2,0.0,2253.0056903687278,2502.711,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,6,17,6,2,5000.0,0,0,13086.339,1,0
